,datetime,latitude,longitude,location_id,location_name,location_type,units,Alexandrium_catenella,Dinophysis_acuminata,Dinophysis_norvegica,Karenia,Margalefidinium,Mesodinium,Pseudo-nitzschia,Tripos_furca,Tripos_fusus,Tripos_muelleri
0,2017-02-16,41.0,-71.013,drm90,Grid_drm90,Grid_Cell,cells/L,562.0,281.0,0.0,843.0,0.0,0.0,11239.0,0.0,0.0,0.0
1,2017-02-16,41.031,-70.866,drm97,Grid_drm97,Grid_Cell,cells/L,1602.0,0.0,534.0,1602.0,0.0,267.0,14154.0,0.0,0.0,0.0
2,2017-02-16,41.042,-70.844,drm97,Grid_drm97,Grid_Cell,cells/L,1602.0,0.0,534.0,1602.0,0.0,267.0,14154.0,0.0,0.0,0.0
3,2017-02-16,41.051,-70.199,drq1d,Grid_drq1d,Grid_Cell,cells/L,1004.0,0.0,0.0,2344.0,0.0,0.0,6027.0,0.0,0.0,0.0
4,2017-02-16,41.09,-70.675,drm9z,Grid_drm9z,Grid_Cell,cells/L,475.0,0.0,0.0,475.0,0.0,238.0,1664.0,0.0,0.0,0.0
5,2017-02-16,41.097,-70.62,drmcc,Grid_drmcc,Grid_Cell,cells/L,479.0,240.0,0.0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0
6,2017-02-16,41.104,-70.618,drmcc,Grid_drmcc,Grid_Cell,cells/L,479.0,240.0,0.0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0
7,2017-02-16,41.105,-70.687,drm9z,Grid_drm9z,Grid_Cell,cells/L,475.0,0.0,0.0,475.0,0.0,238.0,1664.0,0.0,0.0,0.0
8,2017-02-16,41.108,-70.619,drmcc,Grid_drmcc,Grid_Cell,cells/L,479.0,240.0,0.0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0
9,2017-02-16,41.11,-70.615,drmcc,Grid_drmcc,Grid_Cell,cells/L,479.0,240.0,0.0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0
10,2017-02-16,41.114,-70.254,drq1c,Grid_drq1c,Grid_Cell,cells/L,766.0,255.0,0.0,1276.0,0.0,0.0,14802.0,0.0,0.0,0.0
11,2017-02-16,41.124,-70.604,drmcc,Grid_drmcc,Grid_Cell,cells/L,479.0,240.0,0.0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0
12,2017-02-16,41.205,-70.42,drmfm,Grid_drmfm,Grid_Cell,cells/L,236.0,236.0,0.0,236.0,0.0,236.0,8015.0,0.0,0.0,0.0
13,2017-02-18,41.002,-68.549,drr32,Grid_drr32,Grid_Cell,cells/L,0.0,0.0,0.0,466.0,0.0,0.0,1398.0,0.0,0.0,0.0
14,2017-02-18,41.011,-68.246,drr3r,Grid_drr3r,Grid_Cell,cells/L,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2017-02-18,41.042,-68.54,drr32,Grid_drr32,Grid_Cell,cells/L,0.0,0.0,0.0,466.0,0.0,0.0,1398.0,0.0,0.0,0.0
16,2017-02-18,41.043,-68.397,drr37,Grid_drr37,Grid_Cell,cells/L,239.0,239.0,0.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.0
17,2017-02-18,41.077,-68.364,drr3s,Grid_drr3s,Grid_Cell,cells/L,946.0,0.0,0.0,236.0,0.0,0.0,709.0,0.0,0.0,0.0
18,2017-02-18,41.085,-68.335,drr3s,Grid_drr3s,Grid_Cell,cells/L,946.0,0.0,0.0,236.0,0.0,0.0,709.0,0.0,0.0,0.0
19,2017-02-19,41.039,-68.997,drqcm,Grid_drqcm,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0
20,2017-02-19,41.049,-67.529,drrcx,Grid_drrcx,Grid_Cell,cells/L,243.0,0.0,0.0,1458.0,0.0,0.0,972.0,0.0,0.0,0.0
21,2017-02-19,41.06,-67.539,drrcx,Grid_drrcx,Grid_Cell,cells/L,243.0,0.0,0.0,1458.0,0.0,0.0,972.0,0.0,0.0,0.0
22,2017-02-19,41.07,-67.505,drrcx,Grid_drrcx,Grid_Cell,cells/L,243.0,0.0,0.0,1458.0,0.0,0.0,972.0,0.0,0.0,0.0
23,2017-02-19,41.079,-67.504,drrcx,Grid_drrcx,Grid_Cell,cells/L,243.0,0.0,0.0,1458.0,0.0,0.0,972.0,0.0,0.0,0.0
24,2017-02-19,41.164,-67.505,drrfp,Grid_drrfp,Grid_Cell,cells/L,0.0,287.0,0.0,1433.0,0.0,287.0,2579.0,0.0,0.0,0.0
25,2017-02-19,41.166,-69.0,drqfj,Grid_drqfj,Grid_Cell,cells/L,432.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0
26,2017-02-19,41.223,-68.003,drrds,Grid_drrds,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0
27,2017-02-19,41.229,-67.992,drrds,Grid_drrds,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0
28,2017-02-19,41.251,-68.919,drqfx,Grid_drqfx,Grid_Cell,cells/L,0.0,0.0,0.0,430.0,0.0,0.0,430.0,0.0,0.0,0.0
29,2017-02-19,41.251,-68.004,drrds,Grid_drrds,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0
30,2017-02-19,41.252,-67.992,drrds,Grid_drrds,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0
31,2017-02-19,41.279,-67.569,drrfy,Grid_drrfy,Grid_Cell,cells/L,568.0,0.0,0.0,2555.0,0.0,284.0,4258.0,0.0,0.0,0.0
32,2017-02-19,41.308,-68.184,drrdb,Grid_drrdb,Grid_Cell,cells/L,0.0,214.0,214.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0
33,2017-02-19,41.33,-67.841,drrg0,Grid_drrg0,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2017-02-19,41.331,-67.835,drrg0,Grid_drrg0,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2017-02-19,41.336,-67.826,drrg0,Grid_drrg0,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2017-02-19,41.365,-67.775,drrg3,Grid_drrg3,Grid_Cell,cells/L,214.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0
37,2017-02-19,41.379,-68.787,drr56,Grid_drr56,Grid_Cell,cells/L,217.0,217.0,0.0,217.0,0.0,0.0,434.0,0.0,0.0,0.0
38,2017-02-19,41.38,-67.767,drrg3,Grid_drrg3,Grid_Cell,cells/L,214.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0
39,2017-02-19,41.384,-68.283,drr7q,Grid_drr7q,Grid_Cell,cells/L,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2017-02-19,41.397,-67.644,drrgs,Grid_drrgs,Grid_Cell,cells/L,0.0,0.0,0.0,223.0,0.0,0.0,670.0,0.0,0.0,0.0
41,2017-02-19,41.419,-68.741,drr5e,Grid_drr5e,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,1081.0,0.0,0.0,0.0
42,2017-02-19,41.438,-67.637,drrgs,Grid_drrgs,Grid_Cell,cells/L,0.0,0.0,0.0,223.0,0.0,0.0,670.0,0.0,0.0,0.0
43,2017-02-19,41.446,-67.682,drrgg,Grid_drrgg,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0
44,2017-02-19,41.454,-67.719,drrgg,Grid_drrgg,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0
45,2017-02-19,41.464,-68.393,drr7g,Grid_drr7g,Grid_Cell,cells/L,212.0,212.0,0.0,0.0,0.0,212.0,425.0,0.0,0.0,0.0
46,2017-02-19,41.468,-67.692,drrgg,Grid_drrgg,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0
47,2017-02-19,41.469,-67.69,drrgg,Grid_drrgg,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0
48,2017-02-19,41.47,-67.687,drrgg,Grid_drrgg,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0
49,2017-02-19,41.472,-67.694,drrgg,Grid_drrgg,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0
50,2017-02-19,41.474,-67.687,drrgg,Grid_drrgg,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0
51,2017-02-19,41.476,-67.683,drrgg,Grid_drrgg,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0
52,2017-02-19,41.477,-67.68,drrgg,Grid_drrgg,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,0.0,0.0
53,2017-02-19,41.48,-68.42,drr7g,Grid_drr7g,Grid_Cell,cells/L,212.0,212.0,0.0,0.0,0.0,212.0,425.0,0.0,0.0,0.0
54,2017-02-19,41.532,-68.599,drrhq,Grid_drrhq,Grid_Cell,cells/L,433.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0
55,2017-02-19,41.601,-68.415,drrke,Grid_drrke,Grid_Cell,cells/L,0.0,0.0,214.0,427.0,0.0,0.0,214.0,0.0,0.0,0.0
56,2017-02-19,41.616,-68.418,drrke,Grid_drrke,Grid_Cell,cells/L,0.0,0.0,214.0,427.0,0.0,0.0,214.0,0.0,0.0,0.0
57,2017-02-19,41.642,-68.451,drrkf,Grid_drrkf,Grid_Cell,cells/L,0.0,0.0,0.0,859.0,0.0,215.0,0.0,0.0,0.0,0.0
58,2017-02-20,41.071,-66.676,dx29d,Grid_dx29d,Grid_Cell,cells/L,0.0,249.0,0.0,249.0,0.0,0.0,3243.0,0.0,0.0,0.0
59,2017-02-20,41.08,-66.671,dx29d,Grid_dx29d,Grid_Cell,cells/L,0.0,249.0,0.0,249.0,0.0,0.0,3243.0,0.0,0.0,0.0
60,2017-02-20,41.122,-66.781,dx29b,Grid_dx29b,Grid_Cell,cells/L,0.0,0.0,0.0,244.0,0.0,244.0,3175.0,0.0,0.0,0.0
61,2017-02-20,41.194,-66.938,dx26k,Grid_dx26k,Grid_Cell,cells/L,229.0,0.0,0.0,458.0,0.0,0.0,917.0,0.0,0.0,0.0
62,2017-02-20,41.218,-66.951,dx26k,Grid_dx26k,Grid_Cell,cells/L,229.0,0.0,0.0,458.0,0.0,0.0,917.0,0.0,0.0,0.0
63,2017-02-20,41.289,-66.971,dx26u,Grid_dx26u,Grid_Cell,cells/L,0.0,227.0,0.0,227.0,0.0,0.0,227.0,0.0,0.0,0.0
64,2017-02-20,41.412,-66.839,dx27x,Grid_dx27x,Grid_Cell,cells/L,0.0,0.0,0.0,469.0,0.0,0.0,703.0,0.0,0.0,0.0
65,2017-02-20,41.505,-66.753,dx2s0,Grid_dx2s0,Grid_Cell,cells/L,464.0,232.0,0.0,464.0,0.0,0.0,464.0,0.0,0.0,0.0
66,2017-02-20,41.506,-66.765,dx2s0,Grid_dx2s0,Grid_Cell,cells/L,464.0,232.0,0.0,464.0,0.0,0.0,464.0,0.0,0.0,0.0
67,2017-02-20,41.577,-66.175,dx2uw,Grid_dx2uw,Grid_Cell,cells/L,249.0,0.0,0.0,498.0,0.0,498.0,1992.0,0.0,0.0,0.0
68,2017-02-20,41.583,-66.165,dx2uw,Grid_dx2uw,Grid_Cell,cells/L,249.0,0.0,0.0,498.0,0.0,498.0,1992.0,0.0,0.0,0.0
69,2017-02-20,41.584,-66.167,dx2uw,Grid_dx2uw,Grid_Cell,cells/L,249.0,0.0,0.0,498.0,0.0,498.0,1992.0,0.0,0.0,0.0
70,2017-02-20,41.585,-66.59,dx2ss,Grid_dx2ss,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,0.0,0.0,0.0
71,2017-02-20,41.587,-66.177,dx2uw,Grid_dx2uw,Grid_Cell,cells/L,249.0,0.0,0.0,498.0,0.0,498.0,1992.0,0.0,0.0,0.0
72,2017-02-20,41.591,-66.62,dx2ss,Grid_dx2ss,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,0.0,0.0,0.0
73,2017-02-20,41.594,-66.048,dx3h9,Grid_dx3h9,Grid_Cell,cells/L,0.0,247.0,0.0,247.0,0.0,0.0,1730.0,0.0,0.0,0.0
74,2017-02-20,41.613,-66.138,dx2uw,Grid_dx2uw,Grid_Cell,cells/L,249.0,0.0,0.0,498.0,0.0,498.0,1992.0,0.0,0.0,0.0
75,2017-02-20,41.652,-65.874,dx3hv,Grid_dx3hv,Grid_Cell,cells/L,0.0,0.0,0.0,476.0,0.0,238.0,1189.0,0.0,0.0,0.0
76,2017-02-20,41.657,-65.837,dx3hv,Grid_dx3hv,Grid_Cell,cells/L,0.0,0.0,0.0,476.0,0.0,238.0,1189.0,0.0,0.0,0.0
77,2017-02-20,41.665,-65.816,dx3jn,Grid_dx3jn,Grid_Cell,cells/L,236.0,236.0,0.0,472.0,0.0,236.0,708.0,0.0,0.0,0.0
78,2017-02-20,41.681,-66.451,dx2tp,Grid_dx2tp,Grid_Cell,cells/L,0.0,0.0,0.0,235.0,0.0,0.0,1645.0,0.0,0.0,0.0
79,2017-02-20,41.708,-65.641,dx3m6,Grid_dx3m6,Grid_Cell,cells/L,0.0,0.0,0.0,451.0,0.0,0.0,677.0,0.0,0.0,0.0
80,2017-02-20,41.739,-65.476,dx3mq,Grid_dx3mq,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,218.0,218.0,0.0,0.0,0.0
81,2017-02-20,41.744,-65.473,dx3mq,Grid_dx3mq,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,218.0,218.0,0.0,0.0,0.0
82,2017-02-20,41.746,-65.42,dx3mr,Grid_dx3mr,Grid_Cell,cells/L,0.0,216.0,0.0,216.0,0.0,216.0,0.0,0.0,0.0,0.0
83,2017-02-20,41.747,-66.347,dx2v6,Grid_dx2v6,Grid_Cell,cells/L,0.0,0.0,0.0,699.0,0.0,233.0,2329.0,0.0,0.0,0.0
84,2017-02-20,41.748,-65.447,dx3mq,Grid_dx3mq,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,218.0,218.0,0.0,0.0,0.0
85,2017-02-20,41.75,-65.431,dx3mx,Grid_dx3mx,Grid_Cell,cells/L,217.0,0.0,0.0,217.0,0.0,217.0,217.0,0.0,0.0,0.0
86,2017-02-20,41.751,-65.443,dx3mw,Grid_dx3mw,Grid_Cell,cells/L,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2017-02-20,41.756,-65.44,dx3mw,Grid_dx3mw,Grid_Cell,cells/L,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2017-02-20,41.759,-65.45,dx3mw,Grid_dx3mw,Grid_Cell,cells/L,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2017-02-20,41.759,-65.442,dx3mw,Grid_dx3mw,Grid_Cell,cells/L,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2017-02-20,41.764,-65.435,dx3mw,Grid_dx3mw,Grid_Cell,cells/L,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2017-02-20,41.765,-65.468,dx3mw,Grid_dx3mw,Grid_Cell,cells/L,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2017-02-20,41.783,-65.453,dx3mw,Grid_dx3mw,Grid_Cell,cells/L,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2017-02-20,41.827,-65.58,dx3mg,Grid_dx3mg,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0
94,2017-02-20,41.896,-65.781,dx3nr,Grid_dx3nr,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0
95,2017-02-20,41.898,-65.722,dx3q2,Grid_dx3q2,Grid_Cell,cells/L,223.0,0.0,0.0,223.0,0.0,223.0,0.0,0.0,0.0,0.0
96,2017-02-20,41.905,-65.753,dx3nr,Grid_dx3nr,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0
97,2017-02-20,41.906,-65.767,dx3nr,Grid_dx3nr,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0
98,2017-02-20,41.907,-65.772,dx3nr,Grid_dx3nr,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0
99,2017-02-20,41.908,-65.786,dx3nr,Grid_dx3nr,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0
100,2017-02-20,41.914,-65.756,dx3nr,Grid_dx3nr,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0
101,2017-02-20,41.922,-65.736,dx3q2,Grid_dx3q2,Grid_Cell,cells/L,223.0,0.0,0.0,223.0,0.0,223.0,0.0,0.0,0.0,0.0
102,2017-02-20,41.974,-65.769,dx3nz,Grid_dx3nz,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0,0.0,0.0
103,2017-02-20,41.991,-65.765,dx3nz,Grid_dx3nz,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0,0.0,0.0
104,2017-02-20,41.998,-65.782,dx3nz,Grid_dx3nz,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0,0.0,0.0
105,2017-02-20,42.001,-65.773,dx3nz,Grid_dx3nz,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0,0.0,0.0
106,2017-02-20,42.004,-65.76,dx3nz,Grid_dx3nz,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0,0.0,0.0
107,2017-02-20,42.08,-65.765,dx3pr,Grid_dx3pr,Grid_Cell,cells/L,0.0,0.0,0.0,654.0,0.0,0.0,436.0,0.0,0.0,0.0
108,2017-02-21,41.767,-68.107,drrtd,Grid_drrtd,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0
109,2017-02-21,41.842,-68.064,drrw5,Grid_drrw5,Grid_Cell,cells/L,215.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0
110,2017-02-21,41.847,-68.062,drrw5,Grid_drrw5,Grid_Cell,cells/L,215.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0
111,2017-02-21,41.849,-68.288,drrqn,Grid_drrqn,Grid_Cell,cells/L,0.0,422.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0
112,2017-02-21,41.85,-68.287,drrqn,Grid_drrqn,Grid_Cell,cells/L,0.0,422.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0
113,2017-02-21,41.921,-68.407,drrq7,Grid_drrq7,Grid_Cell,cells/L,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2017-02-21,41.992,-67.882,drrwz,Grid_drrwz,Grid_Cell,cells/L,1158.0,0.0,0.0,695.0,0.0,695.0,232.0,0.0,0.0,0.0
115,2017-02-21,41.996,-66.518,dx2wy,Grid_dx2wy,Grid_Cell,cells/L,451.0,0.0,0.0,1580.0,0.0,226.0,226.0,0.0,0.0,0.0
116,2017-02-21,41.997,-67.755,drryf,Grid_drryf,Grid_Cell,cells/L,223.0,0.0,0.0,0.0,0.0,891.0,223.0,0.0,0.0,0.0
117,2017-02-21,41.999,-66.508,dx2wy,Grid_dx2wy,Grid_Cell,cells/L,451.0,0.0,0.0,1580.0,0.0,226.0,226.0,0.0,0.0,0.0
118,2017-02-21,42.001,-66.586,dx2wu,Grid_dx2wu,Grid_Cell,cells/L,221.0,0.0,0.0,221.0,0.0,221.0,221.0,0.0,0.0,0.0
119,2017-02-21,42.003,-67.692,drryg,Grid_drryg,Grid_Cell,cells/L,0.0,0.0,0.0,654.0,0.0,218.0,218.0,0.0,0.0,0.0
120,2017-02-21,42.004,-66.518,dx2wy,Grid_dx2wy,Grid_Cell,cells/L,451.0,0.0,0.0,1580.0,0.0,226.0,226.0,0.0,0.0,0.0
121,2017-02-21,42.006,-67.689,drryg,Grid_drryg,Grid_Cell,cells/L,0.0,0.0,0.0,654.0,0.0,218.0,218.0,0.0,0.0,0.0
122,2017-02-21,42.007,-68.009,drrwu,Grid_drrwu,Grid_Cell,cells/L,441.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0
123,2017-02-21,42.007,-67.692,drryg,Grid_drryg,Grid_Cell,cells/L,0.0,0.0,0.0,654.0,0.0,218.0,218.0,0.0,0.0,0.0
124,2017-02-21,42.007,-67.691,drryg,Grid_drryg,Grid_Cell,cells/L,0.0,0.0,0.0,654.0,0.0,218.0,218.0,0.0,0.0,0.0
125,2017-02-21,42.007,-67.683,drryg,Grid_drryg,Grid_Cell,cells/L,0.0,0.0,0.0,654.0,0.0,218.0,218.0,0.0,0.0,0.0
126,2017-02-21,42.077,-67.565,drrzq,Grid_drrzq,Grid_Cell,cells/L,213.0,0.0,0.0,213.0,0.0,427.0,0.0,0.0,0.0,0.0
127,2017-02-21,42.101,-66.631,dx2xe,Grid_dx2xe,Grid_Cell,cells/L,0.0,223.0,0.0,890.0,0.0,223.0,0.0,0.0,0.0,0.0
128,2017-02-21,42.114,-66.443,dx2z8,Grid_dx2z8,Grid_Cell,cells/L,0.0,0.0,0.0,675.0,0.0,0.0,225.0,0.0,0.0,0.0
129,2017-02-21,42.154,-65.763,dx3pz,Grid_dx3pz,Grid_Cell,cells/L,0.0,0.0,0.0,433.0,0.0,0.0,433.0,0.0,0.0,0.0
130,2017-02-21,42.172,-67.4,dx2pf,Grid_dx2pf,Grid_Cell,cells/L,0.0,0.0,0.0,642.0,0.0,0.0,214.0,0.0,0.0,0.0
131,2017-02-21,42.173,-65.762,dx3pz,Grid_dx3pz,Grid_Cell,cells/L,0.0,0.0,0.0,433.0,0.0,0.0,433.0,0.0,0.0,0.0
132,2017-02-21,42.199,-66.732,dx881,Grid_dx881,Grid_Cell,cells/L,221.0,0.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2017-02-21,42.209,-65.751,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
134,2017-02-21,42.218,-65.758,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
135,2017-02-21,42.221,-65.762,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
136,2017-02-21,42.222,-65.749,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
137,2017-02-21,42.223,-65.786,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
138,2017-02-21,42.223,-65.784,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
139,2017-02-21,42.223,-65.769,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
140,2017-02-21,42.224,-66.727,dx881,Grid_dx881,Grid_Cell,cells/L,221.0,0.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2017-02-21,42.224,-65.765,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
142,2017-02-21,42.224,-65.763,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
143,2017-02-21,42.225,-65.765,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
144,2017-02-21,42.23,-65.758,dx90p,Grid_dx90p,Grid_Cell,cells/L,231.5,237.0,0.0,355.5,0.0,113.0,468.5,0.0,0.0,0.0
145,2017-02-21,42.232,-65.906,dx90k,Grid_dx90k,Grid_Cell,cells/L,234.0,0.0,0.0,703.0,0.0,234.0,0.0,0.0,0.0,0.0
146,2017-02-21,42.233,-65.903,dx90k,Grid_dx90k,Grid_Cell,cells/L,234.0,0.0,0.0,703.0,0.0,234.0,0.0,0.0,0.0,0.0
147,2017-02-21,42.233,-65.896,dx90k,Grid_dx90k,Grid_Cell,cells/L,234.0,0.0,0.0,703.0,0.0,234.0,0.0,0.0,0.0,0.0
148,2017-02-21,42.234,-65.903,dx90k,Grid_dx90k,Grid_Cell,cells/L,234.0,0.0,0.0,703.0,0.0,234.0,0.0,0.0,0.0,0.0
149,2017-02-21,42.237,-67.252,dx80m,Grid_dx80m,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0
150,2017-02-21,42.237,-65.91,dx90k,Grid_dx90k,Grid_Cell,cells/L,234.0,0.0,0.0,703.0,0.0,234.0,0.0,0.0,0.0,0.0
151,2017-02-21,42.247,-65.893,dx90k,Grid_dx90k,Grid_Cell,cells/L,234.0,0.0,0.0,703.0,0.0,234.0,0.0,0.0,0.0,0.0
152,2017-02-21,42.25,-66.749,dx883,Grid_dx883,Grid_Cell,cells/L,221.0,0.0,0.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2017-02-21,42.252,-65.877,dx90k,Grid_dx90k,Grid_Cell,cells/L,234.0,0.0,0.0,703.0,0.0,234.0,0.0,0.0,0.0,0.0
154,2017-02-21,42.257,-66.377,dx8b3,Grid_dx8b3,Grid_Cell,cells/L,227.0,0.0,0.0,682.0,0.0,682.0,227.0,0.0,0.0,0.0
155,2017-02-21,42.263,-65.877,dx90k,Grid_dx90k,Grid_Cell,cells/L,234.0,0.0,0.0,703.0,0.0,234.0,0.0,0.0,0.0,0.0
156,2017-02-21,42.266,-67.238,dx80m,Grid_dx80m,Grid_Cell,cells/L,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0
157,2017-02-21,42.267,-65.882,dx90k,Grid_dx90k,Grid_Cell,cells/L,234.0,0.0,0.0,703.0,0.0,234.0,0.0,0.0,0.0,0.0
158,2017-02-21,42.278,-66.054,dx908,Grid_dx908,Grid_Cell,cells/L,465.0,0.0,0.0,930.0,0.0,0.0,232.0,0.0,0.0,0.0
159,2017-02-21,42.285,-66.832,dx82x,Grid_dx82x,Grid_Cell,cells/L,0.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,0.0
160,2017-02-21,42.289,-66.267,dx8bs,Grid_dx8bs,Grid_Cell,cells/L,235.0,469.0,0.0,1408.0,0.0,0.0,235.0,0.0,0.0,0.0
