ac,track,tier,species,fold,f1,prauc,recall,precision
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,0,0.71777,0.82381,0.68212,0.75735
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,1,0.71034,0.75263,0.73571,0.68667
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,2,0.77076,0.87427,0.70732,0.84672
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,3,0.75261,0.84675,0.73469,0.77143
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,4,0.75908,0.86704,0.70552,0.82143
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,5,0.7594,0.8399,0.71631,0.808
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,6,0.78967,0.84469,0.76429,0.81679
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,7,0.7697,0.88175,0.7341,0.80892
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,8,0.81081,0.88404,0.74074,0.89552
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,9,0.72414,0.8042,0.66038,0.80153
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,10,0.75862,0.83585,0.74324,0.77465
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,11,0.76817,0.82475,0.74497,0.79286
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,12,0.7451,0.82518,0.68675,0.81429
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,13,0.78395,0.85137,0.72159,0.85811
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,14,0.74121,0.8108,0.6988,0.78912
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,15,0.74525,0.81623,0.74242,0.74809
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,16,0.77491,0.84708,0.76087,0.78947
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,17,0.78082,0.848,0.7451,0.82014
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,18,0.7474,0.83256,0.71523,0.78261
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,19,0.75887,0.8645,0.76429,0.75352
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,20,0.74921,0.84057,0.69822,0.80822
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,21,0.76094,0.85132,0.71519,0.81295
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,22,0.79167,0.88435,0.74026,0.85075
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,23,0.71777,0.84047,0.66883,0.77444
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,24,0.69597,0.83212,0.62914,0.77869
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,25,0.73077,0.82511,0.69512,0.77027
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,26,0.75949,0.83901,0.70588,0.82192
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,27,0.70946,0.75597,0.65217,0.77778
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,28,0.75884,0.84886,0.71515,0.80822
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,29,0.77931,0.86002,0.73377,0.83088
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,30,0.80128,0.8817,0.7764,0.82781
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,31,0.7474,0.81257,0.71523,0.78261
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,32,0.71756,0.80286,0.68116,0.75806
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,33,0.74021,0.81241,0.69799,0.78788
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,34,0.75079,0.84899,0.70414,0.80405
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,35,0.73288,0.85633,0.6859,0.78676
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,36,0.77352,0.85119,0.72549,0.82836
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,37,0.8,0.88544,0.74172,0.86822
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,38,0.77256,0.82366,0.73288,0.81679
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,39,0.77632,0.80378,0.76623,0.78667
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,40,0.70968,0.77108,0.69231,0.72794
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,41,0.77441,0.86427,0.73248,0.82143
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,42,0.70968,0.81554,0.67176,0.75214
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,43,0.76074,0.83238,0.73373,0.78981
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,44,0.78519,0.84868,0.76259,0.80916
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,45,0.74205,0.82444,0.68182,0.81395
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,46,0.73154,0.81836,0.69427,0.77305
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,47,0.77622,0.83888,0.7551,0.79856
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,48,0.79863,0.82851,0.77483,0.82394
ACOLITE,ACOLITE_only,closure,Alexandrium_catenella,49,0.7651,0.85313,0.72152,0.81429
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,0,0.73381,0.80813,0.6755,0.80315
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,1,0.69718,0.73775,0.70714,0.6875
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,2,0.78289,0.87511,0.72561,0.85
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,3,0.75458,0.87697,0.70068,0.81746
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,4,0.80268,0.90544,0.7362,0.88235
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,5,0.78327,0.8636,0.7305,0.84426
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,6,0.80147,0.88664,0.77857,0.82576
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,7,0.8048,0.88707,0.77457,0.8375
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,8,0.7619,0.89128,0.69136,0.84848
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,9,0.71672,0.82903,0.66038,0.78358
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,10,0.73118,0.82955,0.68919,0.77863
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,11,0.78596,0.84606,0.75168,0.82353
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,12,0.70627,0.81106,0.64458,0.78102
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,13,0.75776,0.86735,0.69318,0.83562
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,14,0.76527,0.82907,0.71687,0.82069
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,15,0.76154,0.82621,0.75,0.77344
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,16,0.78195,0.83142,0.75362,0.8125
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,17,0.81119,0.89401,0.75817,0.87218
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,18,0.74564,0.80992,0.70861,0.78676
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,19,0.79562,0.85847,0.77857,0.81343
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,20,0.77603,0.88188,0.72781,0.83108
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,21,0.74,0.85295,0.70253,0.78169
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,22,0.80142,0.89016,0.73377,0.88281
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,23,0.75676,0.8485,0.72727,0.78873
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,24,0.76259,0.86077,0.70199,0.83465
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,25,0.73377,0.83353,0.68902,0.78472
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,26,0.74839,0.84751,0.68235,0.82857
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,27,0.65744,0.77479,0.59006,0.74219
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,28,0.76375,0.85445,0.71515,0.81944
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,29,0.79004,0.88108,0.72078,0.87402
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,30,0.7291,0.83787,0.67702,0.78986
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,31,0.74648,0.82841,0.70199,0.79699
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,32,0.77323,0.82935,0.75362,0.79389
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,33,0.72401,0.80434,0.67785,0.77692
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,34,0.7837,0.87358,0.73964,0.83333
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,35,0.75083,0.83638,0.72436,0.77931
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,36,0.73835,0.82616,0.6732,0.81746
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,37,0.78417,0.87275,0.72185,0.85827
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,38,0.79004,0.8694,0.76027,0.82222
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,39,0.78947,0.85574,0.77922,0.8
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,40,0.76056,0.78472,0.75524,0.76596
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,41,0.7372,0.84988,0.6879,0.79412
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,42,0.76378,0.85072,0.74046,0.78862
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,43,0.75,0.83595,0.69231,0.81818
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,44,0.8015,0.86597,0.76978,0.83594
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,45,0.74101,0.83904,0.66883,0.83065
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,46,0.7651,0.85268,0.72611,0.80851
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,47,0.8,0.85015,0.7619,0.84211
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,48,0.81379,0.83906,0.78146,0.84892
ACOLITE,ACOLITE_roms,closure,Alexandrium_catenella,49,0.78261,0.86823,0.74051,0.82979
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,0,0.84181,0.91289,0.89489,0.79467
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,1,0.86559,0.91975,0.9096,0.82564
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,2,0.85596,0.8902,0.92239,0.79845
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,3,0.85356,0.91407,0.90265,0.80952
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,4,0.87245,0.91376,0.90716,0.84029
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,5,0.85112,0.90332,0.90179,0.80585
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,6,0.84732,0.90178,0.89796,0.80208
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,7,0.85242,0.90596,0.88158,0.82512
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,8,0.85676,0.90345,0.91429,0.80605
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,9,0.86005,0.90834,0.89655,0.82641
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,10,0.87929,0.91624,0.90814,0.85222
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,11,0.85229,0.9101,0.90055,0.80893
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,12,0.86129,0.91675,0.90556,0.82116
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,13,0.85897,0.92817,0.85025,0.86788
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,14,0.85101,0.91318,0.89045,0.81491
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,15,0.85515,0.9391,0.88473,0.82749
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,16,0.87671,0.92239,0.90141,0.85333
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,17,0.85095,0.9201,0.8674,0.83511
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,18,0.86239,0.927,0.89891,0.82872
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,19,0.8484,0.9039,0.88663,0.81333
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,20,0.87858,0.91701,0.89944,0.85867
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,21,0.86702,0.92645,0.90808,0.82952
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,22,0.85829,0.89444,0.91193,0.81061
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,23,0.85528,0.91983,0.89617,0.81796
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,24,0.83888,0.8746,0.86538,0.81395
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,25,0.87152,0.92285,0.90385,0.84143
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,26,0.86243,0.88917,0.91317,0.81704
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,27,0.86772,0.91572,0.88889,0.84755
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,28,0.86856,0.92825,0.90591,0.83416
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,29,0.86592,0.89534,0.91445,0.82228
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,30,0.85014,0.90111,0.90491,0.80163
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,31,0.87245,0.92921,0.90957,0.83824
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,32,0.86339,0.91153,0.9186,0.81443
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,33,0.85118,0.90869,0.85475,0.84765
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,34,0.8414,0.89261,0.88169,0.80463
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,35,0.86744,0.93229,0.91328,0.82598
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,36,0.875,0.93145,0.90385,0.84794
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,37,0.85832,0.90542,0.89143,0.82759
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,38,0.85511,0.92245,0.89318,0.82016
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,39,0.88446,0.94904,0.91736,0.85385
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,40,0.87376,0.91916,0.92167,0.83059
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,41,0.85372,0.90877,0.89665,0.81472
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,42,0.88359,0.93941,0.91837,0.85135
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,43,0.85786,0.91527,0.90526,0.81517
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,44,0.8481,0.88587,0.89333,0.80723
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,45,0.85359,0.91086,0.87288,0.83514
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,46,0.85974,0.89847,0.90934,0.81527
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,47,0.87259,0.92725,0.91129,0.83704
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,48,0.9,0.93283,0.93188,0.87023
ACOLITE,ACOLITE_only,closure,Dinophysis_acuminata,49,0.86853,0.9365,0.91854,0.82368
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,0,0.82982,0.89444,0.88589,0.78042
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,1,0.85714,0.91828,0.90678,0.81266
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,2,0.84584,0.90218,0.92537,0.77889
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,3,0.85794,0.90253,0.90855,0.81266
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,4,0.87469,0.91457,0.92573,0.82898
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,5,0.84414,0.89104,0.91071,0.78663
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,6,0.8448,0.9018,0.91254,0.78643
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,7,0.85075,0.91142,0.9,0.8066
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,8,0.84777,0.89501,0.92286,0.78398
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,9,0.87121,0.9221,0.91512,0.83133
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,10,0.87848,0.91023,0.91076,0.84841
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,11,0.84935,0.90019,0.90331,0.80147
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,12,0.85233,0.91381,0.91389,0.79854
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,13,0.85859,0.92658,0.86294,0.85427
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,14,0.83974,0.90402,0.89045,0.79449
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,15,0.84924,0.92982,0.88473,0.81649
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,16,0.87568,0.92001,0.91268,0.84156
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,17,0.8533,0.90725,0.87569,0.83202
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,18,0.8648,0.91841,0.92623,0.811
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,19,0.85675,0.9061,0.91279,0.8072
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,20,0.87214,0.91228,0.90503,0.84156
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,21,0.8594,0.92104,0.91086,0.81343
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,22,0.86832,0.90593,0.94602,0.80241
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,23,0.87339,0.91487,0.9235,0.82843
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,24,0.84224,0.88635,0.88736,0.80149
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,25,0.86494,0.90964,0.91484,0.8202
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,26,0.84896,0.89044,0.91317,0.79319
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,27,0.85375,0.9083,0.87805,0.83077
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,28,0.86079,0.91657,0.90591,0.81995
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,29,0.84732,0.89402,0.90855,0.79381
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,30,0.84091,0.88298,0.90798,0.78307
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,31,0.87799,0.92803,0.92819,0.83294
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,32,0.86957,0.89736,0.93023,0.81633
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,33,0.85871,0.91331,0.8743,0.84367
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,34,0.84768,0.89454,0.90141,0.8
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,35,0.8634,0.92129,0.90786,0.8231
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,36,0.86968,0.92061,0.89835,0.84278
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,37,0.86179,0.91179,0.90857,0.81959
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,38,0.84958,0.90904,0.90504,0.80052
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,39,0.88064,0.94613,0.9146,0.8491
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,40,0.87393,0.91835,0.93211,0.82258
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,41,0.85564,0.90458,0.91061,0.80693
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,42,0.87379,0.93215,0.91837,0.83333
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,43,0.85468,0.88937,0.91316,0.80324
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,44,0.84389,0.87992,0.91,0.78674
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,45,0.87027,0.91636,0.9096,0.8342
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,46,0.85079,0.9003,0.89286,0.8125
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,47,0.87692,0.91863,0.91935,0.83824
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,48,0.89065,0.93374,0.92098,0.86224
ACOLITE,ACOLITE_roms,closure,Dinophysis_acuminata,49,0.86877,0.9315,0.92978,0.81527
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,0,0.5,0.51825,0.41026,0.64
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,1,0.54795,0.59428,0.47619,0.64516
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,2,0.47619,0.56849,0.40816,0.57143
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,3,0.54054,0.58058,0.46512,0.64516
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,4,0.50704,0.46186,0.43902,0.6
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,5,0.52632,0.54852,0.44444,0.64516
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,6,0.47761,0.5027,0.43243,0.53333
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,7,0.58947,0.64683,0.5283,0.66667
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,8,0.50667,0.49935,0.475,0.54286
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,9,0.58947,0.61439,0.57143,0.6087
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,10,0.52941,0.57508,0.47368,0.6
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,11,0.50633,0.48909,0.54054,0.47619
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,12,0.5679,0.57943,0.47917,0.69697
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,13,0.51948,0.54489,0.5,0.54054
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,14,0.54545,0.63605,0.5122,0.58333
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,15,0.49231,0.46987,0.4,0.64
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,16,0.39437,0.45235,0.38889,0.4
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,17,0.5679,0.59824,0.47917,0.69697
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,18,0.35616,0.33677,0.325,0.39394
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,19,0.5,0.54761,0.40909,0.64286
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,20,0.49383,0.43199,0.47619,0.51282
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,21,0.44444,0.50506,0.36735,0.5625
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,22,0.5641,0.64405,0.47826,0.6875
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,23,0.47222,0.52012,0.38636,0.60714
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,24,0.45783,0.48218,0.41304,0.51351
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,25,0.44776,0.49642,0.38462,0.53571
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,26,0.52055,0.47713,0.51351,0.52778
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,27,0.49351,0.47336,0.46341,0.52778
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,28,0.55263,0.53833,0.5,0.61765
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,29,0.56,0.57781,0.525,0.6
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,30,0.49383,0.54192,0.43478,0.57143
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,31,0.49351,0.51793,0.5,0.48718
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,32,0.57576,0.58174,0.57576,0.57576
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,33,0.50746,0.64234,0.4359,0.60714
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,34,0.6,0.6168,0.62791,0.57447
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,35,0.52941,0.62846,0.45,0.64286
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,36,0.39506,0.47846,0.33333,0.48485
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,37,0.60759,0.61854,0.55814,0.66667
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,38,0.42254,0.48667,0.36585,0.5
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,39,0.48718,0.50289,0.41304,0.59375
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,40,0.45714,0.53865,0.39024,0.55172
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,41,0.46341,0.59697,0.39583,0.55882
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,42,0.41667,0.49982,0.39474,0.44118
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,43,0.37975,0.51648,0.32609,0.45455
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,44,0.44156,0.51569,0.40476,0.48571
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,45,0.58824,0.64939,0.51282,0.68966
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,46,0.52055,0.59642,0.475,0.57576
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,47,0.51765,0.55032,0.46809,0.57895
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,48,0.58667,0.68284,0.53659,0.64706
ACOLITE,ACOLITE_only,closure,Dinophysis_norvegica,49,0.5,0.44633,0.43902,0.58065
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,0,0.25,0.4123,0.17949,0.41176
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,1,0.48276,0.60696,0.33333,0.875
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,2,0.39437,0.56789,0.28571,0.63636
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,3,0.51613,0.64962,0.37209,0.84211
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,4,0.35714,0.50517,0.2439,0.66667
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,5,0.43478,0.6052,0.33333,0.625
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,6,0.5,0.56558,0.40541,0.65217
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,7,0.5,0.66714,0.35849,0.82609
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,8,0.4,0.46394,0.3,0.6
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,9,0.4507,0.60376,0.32653,0.72727
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,10,0.54237,0.59525,0.42105,0.7619
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,11,0.36667,0.5316,0.2973,0.47826
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,12,0.35484,0.59134,0.22917,0.78571
ACOLITE,ACOLITE_roms,closure,Dinophysis_norvegica,13,0.36667,0.51713,0.275,0.55
